FID,the_geom,code,timestamp,air_pressure,air_temperature,relative_humidity,precipitation,wind_speed,wind_direction,qc_flags
aws_10min.fid--18bb3085_190319152d2_-7d35,POINT (5.255 50.194),6472,2024-06-11T14:40:00,983.18,13.85,57.33,0,4.03,344.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d34,POINT (3.202 51.348),6418,2024-06-11T14:40:00,1017.08,14.8,59.34,0,5.04,327.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d33,POINT (4.358 50.797),6447,2024-06-11T14:50:00,1005.58,14.37,55.76,0,,306.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d32,POINT (5.255 50.194),6472,2024-06-11T14:50:00,983.18,14.46,55.87,0,3.67,321.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d31,POINT (3.202 51.348),6418,2024-06-11T14:50:00,1017.08,14.75,60.77,0,6.73,332.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d30,POINT (5.255 50.194),6472,2024-06-11T15:00:00,983.18,14.01,53.57,0,4.24,334.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2f,POINT (4.358 50.797),6447,2024-06-11T15:00:00,1005.64,14.23,57.81,0,,273.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2e,POINT (3.202 51.348),6418,2024-06-11T15:00:00,1017.3,14.17,63.4,0,7.43,326.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2d,POINT (4.358 50.797),6447,2024-06-11T15:10:00,1005.68,13.88,59.24,0,,296.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2c,POINT (3.202 51.348),6418,2024-06-11T15:10:00,1017.32,13.63,65.15,0.03,6.35,307.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2b,POINT (5.255 50.194),6472,2024-06-11T15:10:00,983.18,13.53,53.31,0,4.42,318.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d2a,POINT (4.358 50.797),6447,2024-06-11T15:20:00,1005.82,13.14,63.61,0,,296.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d29,POINT (3.202 51.348),6418,2024-06-11T15:20:00,1017.21,13.47,68.82,0.11,4.66,310,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d28,POINT (5.255 50.194),6472,2024-06-11T15:20:00,983.38,12.69,55.43,0,4.66,314.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d27,POINT (4.358 50.797),6447,2024-06-11T15:30:00,1006.01,12.17,69.09,0,,280.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d26,POINT (3.202 51.348),6418,2024-06-11T15:30:00,1017.31,13.36,69.81,0,5.37,324.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d25,POINT (5.255 50.194),6472,2024-06-11T15:30:00,983.4,12.37,57.73,0,4.01,312.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d24,POINT (5.255 50.194),6472,2024-06-11T15:40:00,983.18,12.33,59.81,0,3.92,318.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d23,POINT (4.358 50.797),6447,2024-06-11T15:40:00,1006.04,11.51,75.33,0.05,,277.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d22,POINT (3.202 51.348),6418,2024-06-11T15:40:00,1017.4,13.43,70.38,0,4.88,323.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d21,POINT (5.255 50.194),6472,2024-06-11T15:50:00,983.18,12.8,64.38,0,4.39,319.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d20,POINT (3.202 51.348),6418,2024-06-11T15:50:00,1017.43,13.7,70.53,0,4.81,318.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1f,POINT (4.358 50.797),6447,2024-06-11T15:50:00,1006.04,11.38,72.95,0.19,,253.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1e,POINT (4.358 50.797),6447,2024-06-11T16:00:00,1006.04,11.42,77.07,0.04,,258.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1d,POINT (3.202 51.348),6418,2024-06-11T16:00:00,1017.44,13.99,69.88,0,5.03,321.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1c,POINT (5.255 50.194),6472,2024-06-11T16:00:00,983.42,13.46,61.67,0,4.52,305.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1b,POINT (4.358 50.797),6447,2024-06-11T16:10:00,1006.04,12.12,77.47,0,,231,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d1a,POINT (5.255 50.194),6472,2024-06-11T16:10:00,983.42,13.43,58.04,0,3.5,301.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d19,POINT (3.202 51.348),6418,2024-06-11T16:10:00,1017.44,14.06,67.84,0,4.78,325.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d18,POINT (4.358 50.797),6447,2024-06-11T16:20:00,1005.92,13,75.51,0,,219.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d17,POINT (5.255 50.194),6472,2024-06-11T16:20:00,983.53,13.32,58.53,0,3.88,308.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d16,POINT (3.202 51.348),6418,2024-06-11T16:20:00,1017.56,14.07,66.03,0,5.14,323.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d15,POINT (4.358 50.797),6447,2024-06-11T16:30:00,1005.92,13.11,70.31,0,,249.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d14,POINT (5.255 50.194),6472,2024-06-11T16:30:00,983.54,12.98,58.35,0,3.47,306.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d13,POINT (3.202 51.348),6418,2024-06-11T16:30:00,1017.44,14.11,65.79,0,5.72,338.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d12,POINT (5.255 50.194),6472,2024-06-11T16:40:00,983.5,13.22,57.82,0,3.08,289.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d11,POINT (3.202 51.348),6418,2024-06-11T16:40:00,1017.44,14.12,66.72,0,5.56,335.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d10,POINT (4.358 50.797),6447,2024-06-11T16:40:00,1005.8,13.38,68.49,0,,264.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0f,POINT (4.358 50.797),6447,2024-06-11T16:50:00,1005.85,13.66,68.98,0,,248.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0e,POINT (3.202 51.348),6418,2024-06-11T16:50:00,1017.44,14.13,66.92,0,4.84,337.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0d,POINT (5.255 50.194),6472,2024-06-11T16:50:00,983.47,12.54,56.47,0,2.42,263,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0c,POINT (3.202 51.348),6418,2024-06-11T17:00:00,1017.44,14.01,66.58,0,5.33,339.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0b,POINT (4.358 50.797),6447,2024-06-11T17:00:00,1005.8,13.56,67.57,0,,228.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d0a,POINT (5.255 50.194),6472,2024-06-11T17:00:00,983.42,12.65,58.83,0,2.01,261.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d09,POINT (3.202 51.348),6418,2024-06-11T17:10:00,1017.44,13.99,65.54,0,5.32,339.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d08,POINT (5.255 50.194),6472,2024-06-11T17:10:00,983.42,13.15,56.46,0,2.84,251.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d07,POINT (4.358 50.797),6447,2024-06-11T17:10:00,1005.84,13.59,68.05,0,,261.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d06,POINT (5.255 50.194),6472,2024-06-11T17:20:00,983.42,13.09,53.64,0,3.22,252.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d05,POINT (3.202 51.348),6418,2024-06-11T17:20:00,1017.41,13.86,65.57,0,5.19,334.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d04,POINT (4.358 50.797),6447,2024-06-11T17:20:00,1005.92,13.12,70.04,0,,283.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d03,POINT (3.202 51.348),6418,2024-06-11T17:30:00,1017.44,14.06,66.22,0,5.17,333.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d02,POINT (5.255 50.194),6472,2024-06-11T17:30:00,983.36,12.85,52.31,0,3.63,237.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d01,POINT (4.358 50.797),6447,2024-06-11T17:30:00,1006.15,12.86,71.89,0,,322.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7d00,POINT (5.255 50.194),6472,2024-06-11T17:40:00,983.41,13,53.78,0,2.81,246.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cff,POINT (4.358 50.797),6447,2024-06-11T17:40:00,1006.16,12.1,72.8,0.07,,336,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cfe,POINT (3.202 51.348),6418,2024-06-11T17:40:00,1017.56,13.88,66.86,0,5.22,334.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cfd,POINT (5.255 50.194),6472,2024-06-11T17:50:00,983.42,12.37,55.88,0,2.34,270.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cfc,POINT (4.358 50.797),6447,2024-06-11T17:50:00,1006.16,11.69,75.74,0,,342.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cfb,POINT (3.202 51.348),6418,2024-06-11T17:50:00,1017.56,13.8,66.49,0,5.83,333.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cfa,POINT (3.202 51.348),6418,2024-06-11T18:00:00,1017.44,13.9,65.35,0,5.55,333.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf9,POINT (4.358 50.797),6447,2024-06-11T18:00:00,1006.16,12.22,76.66,0,,319.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf8,POINT (5.255 50.194),6472,2024-06-11T18:00:00,983.42,12.75,57.46,0,2.27,266.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf7,POINT (4.358 50.797),6447,2024-06-11T18:10:00,1006.28,12.43,75.79,0.03,,42.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf6,POINT (3.202 51.348),6418,2024-06-11T18:10:00,1017.65,13.89,63.87,0,6.38,337.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf5,POINT (5.255 50.194),6472,2024-06-11T18:10:00,983.54,13.18,55.73,0,2.52,276.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf4,POINT (5.255 50.194),6472,2024-06-11T18:20:00,983.55,12.78,53.34,0,3.45,299.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf3,POINT (3.202 51.348),6418,2024-06-11T18:20:00,1017.69,13.86,63.17,0,5.8,332.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf2,POINT (4.358 50.797),6447,2024-06-11T18:20:00,1006.4,12.48,78.45,0,,8.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf1,POINT (3.202 51.348),6418,2024-06-11T18:30:00,1017.8,13.89,62.99,0,5.54,334.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cf0,POINT (4.358 50.797),6447,2024-06-11T18:30:00,1006.4,12.48,76.32,0,,266.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cef,POINT (5.255 50.194),6472,2024-06-11T18:30:00,983.78,12.29,54.19,0,4.03,310.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cee,POINT (3.202 51.348),6418,2024-06-11T18:40:00,1017.8,13.76,62.48,0,5.31,321.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ced,POINT (4.358 50.797),6447,2024-06-11T18:40:00,1006.4,12.51,75.61,0,,300.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cec,POINT (5.255 50.194),6472,2024-06-11T18:40:00,983.78,12.08,55.79,0,3.41,309,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ceb,POINT (4.358 50.797),6447,2024-06-11T18:50:00,1006.49,12.27,76.46,0,,339.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cea,POINT (5.255 50.194),6472,2024-06-11T18:50:00,983.78,11.93,56.94,0,2.64,306.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce9,POINT (3.202 51.348),6418,2024-06-11T18:50:00,1017.79,13.69,61.96,0,5.78,329.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce8,POINT (5.255 50.194),6472,2024-06-11T19:00:00,983.79,11.64,57.47,0,2.41,304.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce7,POINT (3.202 51.348),6418,2024-06-11T19:00:00,1017.8,13.62,62.75,0,6.09,325.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce6,POINT (4.358 50.797),6447,2024-06-11T19:00:00,1006.63,12.01,76.09,0,,332.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce5,POINT (5.255 50.194),6472,2024-06-11T19:10:00,983.9,10.97,58.59,0,2.26,307,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce4,POINT (4.358 50.797),6447,2024-06-11T19:10:00,1006.64,11.98,74.95,0,,338.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce3,POINT (3.202 51.348),6418,2024-06-11T19:10:00,1017.83,13.58,61.62,0,5.7,315.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce2,POINT (3.202 51.348),6418,2024-06-11T19:20:00,1017.9,13.57,59.99,0,6.04,312.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce1,POINT (4.358 50.797),6447,2024-06-11T19:20:00,1006.76,11.81,75.78,0,,336.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7ce0,POINT (5.255 50.194),6472,2024-06-11T19:20:00,984.02,10.7,60.09,0,3.28,306.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cdf,POINT (4.358 50.797),6447,2024-06-11T19:30:00,1006.84,11.62,76.89,0,,349.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cde,POINT (3.202 51.348),6418,2024-06-11T19:30:00,1018.04,13.45,60.53,0,5.84,321.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cdd,POINT (5.255 50.194),6472,2024-06-11T19:30:00,984.15,10.36,62.19,0,3.07,313.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cdc,POINT (3.202 51.348),6418,2024-06-11T19:40:00,1018.12,13.35,61.19,0,5.98,320.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cdb,POINT (4.358 50.797),6447,2024-06-11T19:40:00,1007,11.43,78.07,0,,342.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cda,POINT (5.255 50.194),6472,2024-06-11T19:40:00,984.26,9.99,64.77,0,2.71,311.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd9,POINT (3.202 51.348),6418,2024-06-11T19:50:00,1018.08,13.3,61.25,0,6.07,325.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd8,POINT (5.255 50.194),6472,2024-06-11T19:50:00,984.38,9.72,66.77,0,2.5,305.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd7,POINT (4.358 50.797),6447,2024-06-11T19:50:00,1007.12,11.3,79.53,0,,338.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd6,POINT (3.202 51.348),6418,2024-06-11T20:00:00,1018.28,13.27,61.95,0,6.24,319.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd5,POINT (4.358 50.797),6447,2024-06-11T20:00:00,1007.33,11.12,81.2,0,,328.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd4,POINT (5.255 50.194),6472,2024-06-11T20:00:00,984.69,9.35,68.29,0,2.13,309.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd3,POINT (5.255 50.194),6472,2024-06-11T20:10:00,984.86,9.16,69.62,0,1.65,305.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd2,POINT (4.358 50.797),6447,2024-06-11T20:10:00,1007.48,11,81.99,0,,330.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_190319152d2_-7cd1,POINT (3.202 51.348),6418,2024-06-11T20:10:00,1018.52,13.24,63.05,0,5.28,320.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
